submissiondate	today	tablet_id	duration	respondent_id	respondent_id2	hhwtp	hhpay	hhstove	treatc	treatc2	a_resp	a_noresp	g_char_today	g_char_yest	g_char_dby	g_char_3days	g_char_week	g_c1_comments	g_c2_wtp	g_c2_neighbors	g_c2_others	g_c3_neighbors	g_c3_family	g_c3_friends	g_c3_other	g_stove	g_stove_other	g_stove_other_0	g_stove_other_1	g_stove_other_2	g_stove_other_3	g_stove_other_4	g_stove_other_97	g_stovetype	g_c4_save_jiko	g_c4_spend_jiko	g_c4_spend_jikokoa	g_jikokoa	g_c5_2_usage	g_c5_noshow	g_c5_gone	g_c5_returned	g_c5_other	g_c5_buynew	g_c5_1_sold_why	g_c5_1_sold_amt	g_c5_1_sold_money	g_c5_2_buynew	g_c5_buywhen	g_c5_buyno	g_c5_buyno_1	g_c5_buyno_2	g_c5_buyno_3	g_c5_buyno_4	g_c5_buyno_5	g_c5_buyno_6	g_c5_buyno_7	g_c5_buyno_97	g_c5_buymore	g_c4_save_jiko2	g_c4_spend_jiko2	g_c4_spend_jikokoa2	g_c5_5_savespend	g_c5_5_savespend_1	g_c5_5_savespend_2	g_c5_5_savespend_3	g_c5_5_savespend_4	g_c5_5_savespend_5	g_c5_5_savespend_6	g_c5_5_savespend_7	g_c5_5_savespend_8	g_c5_5_savespend_9	g_c5_5_savespend_10	g_c5_5_savespend_11	g_c5_5_savespend_12	g_c5_5_savespend_13	g_c5_5_savespend_99	g_c5_5_savespend_97	g_c5_5_savespend_detail	g_c5_5_save	g_c5_sellconsider	g_c5_2_sellamt	g_c5_2_sellwho	g_c5_jiko	g_c5_3_work	g_c5_3_usage	g_c5_3_jikokoa	g_c5_3_jikokoa_1	g_c5_3_jikokoa_2	g_c5_3_jikokoa_3	g_c5_3_jikokoa_4	g_c5_3_jikokoa_5	g_c5_3_jikokoa_6	g_c5_3_jikokoa_7	g_c5_3_jikokoa_8	g_c5_3_jikokoa_96	g_c5_3_jikoko_other	g_c5_3_oldjiko	g_c5_3_oldjiko_amt	g_c5_4_payjikokoa	g_c5_4_money	g_c5_4_theft	g_c5_4_migration	g_c5_4_benefits	g_c5_4_benefits_1	g_c5_4_benefits_3	g_c5_4_benefits_4	g_c5_4_benefits_5	g_c5_4_benefits_6	g_c5_4_benefits_7	g_c5_4_benefits_97	g_c5_4_benefits_99	g_c5_4_costs	g_c5_4_recom	g_c5_4_payhow	g_c5_4_payhow_11	g_c5_4_payhow_12	g_c5_4_payhow_13	g_c5_4_payhow_21	g_c5_4_payhow_22	g_c5_4_payhow_23	g_c5_4_payhow_31	g_c5_4_payhow_32	g_c5_4_payhow_33	g_c5_4_payhow_34	g_c5_4_payhow_35	g_c5_4_payhow_97	g_c5_4_payhow_more	g_c5_6_taste	g_c5_6_value	g_c5_6_broken	g_c5_6_proud	d1_use_morn	d1_use_aft	d1_use_eve	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa0	f_health_jikokoa1	f_health_work	f1_comment	d2_anychildren	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	d3_stop	d3_start	d3_amount	d3_taste	d3_process	d3_surprise	d3_like	d3_dislike	d3_duration	d3_heating_yn	d3_heating_mins	d3_dur_longer	d3_dur_shorter	d_ivself1	d_ivself2	d_ivself3	d_ivself4	d_ivself5	d_ivself6	d_ivself7	d_ivself8	d_ivself9	d_ivself10	d_ivself11	d_ivself12	d_ivself13	d_ivself14	d_ivself15	d_ivself16	d_ivself17	d_ivself18	d_ivself19	d_ivself20	d_ivself21	d_ivself22	d_ivothers1	d_ivothers2	d_ivothers3	d_ivothers4	d_ivothers5	d_ivothers6	d_ivothers7	d_ivothers8	d_ivothers9	d_ivothers10	d_ivothers11	d_ivothers12	d_ivothers13	d_ivothers14	d_ivothers15	d_ivothers16	d_ivothers17	d_ivothers18	d_ivothers19	d_ivothers20	d_ivothers21	d_ivothers22	g1a	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g2a	g2b	g2b2	g2c	g1g1	tasksv2	tasksv3	bucket_kg	bucket_lbs	bucket_full	bucket_empty	bdmweekly	bdmmonthly	received_sms	nosms_select	nosms_select_1	nosms_select_2	nosms_select_3	nosms_select_4	nosms_select_5	nosms_select_6	nosms_select_97	nosms_select_99	nosms_newnum	nosms_why	sms_responded	sms_noairtime	purpose_1	purpose_yn	instanceid	formdef_version	key
"Jun 25, 2019 1:57:49 PM"	"Jun 24, 2019"	"8.68912E+14"	2281	"4zb834f"	"4zb834f"	3360	2503	1	0	0	1		0	35	35	70	70	"70 used in the last three days and 105 used in the last 7days"	3000	0	1		0	1	0									""				1	1	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	"The price is too high"	1050	2100	1050	"99"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Has put the amount in fixed lock savings account"	500	0		""	1	0		""										""				"Business but had planned to buy jiko"	4	2	"1 3"	1	1	0	0	0	0	0	0	"Economical and efficient"	1	""														3	1	4	1	15	30	90	4	4	4		1	0	"Modern jiko has minimal health problems as compared to traditional jiko"	1	0	0	0	0	0	0	"No"	"No"	2	"Yes- better than LPG"	"No"	"Yes"	"Efficient and economical"	"No"	3				10	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	800			1200	5000	17	7.5	1	2	0	0			1	""										""			"To enlighten people about jikokoa"	1	"uuid:f4f94556-b7e7-4223-8af9-1e11a7dd9ff3"	1906270925	"uuid:f4f94556-b7e7-4223-8af9-1e11a7dd9ff3"
"Jun 25, 2019 2:06:47 PM"	"Jun 25, 2019"	"3.56213E+14"	1512	"82dfz01"	"82dfz01"	1250	2600	0	2	2	1		180	180	180	540	1260	"3 days=540 and 7 days=1260"	1250	0	0					0	0	1	0	0	0	0	0	""	2240	5040	2800			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		60	60	60	4	4	5	1		100	""	1	1	1	0	1	1	0	""	""		""	""	""	""	""		1	180			10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	1000	2000	20000		1000	23	3	1	2	0	0			1	""										""			"To promote those who are less privileged."	0	"uuid:59400361-bb03-4acf-834a-59a518b8925c"	1906280625	"uuid:59400361-bb03-4acf-834a-59a518b8925c"
"Jun 25, 2019 2:06:53 PM"	"Jun 25, 2019"	"3.56213E+14"	1906	"b04b4a3"	"b04b4a3"	2921	1166	1	2	2	1		100	100	100	300	700	"She uses Ksh. 100 per day."	2950	0	0													""				1	1	""			""		""		""	1	6	""									"A year from today."	3000	6000	3000	"12"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Paying school fees for her child who is in secondary school."		0		""	0			""										""	99			"Buy food."	1	1	"1 5 7"	1	0	0	1	0	1	0	0	"None"	1	""														3	1	4	1	150	60	120	4	4	4		1	100	""	1	0	0	0	0	0	0	"No"	"No"	2	"Yes because the jiko emits less smoke."	"No"	"No"	"Saving charcoal."	"No"	3	0			30	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	2400	24000		0	12	11.25	4	8	0	0	99	396	0	"5"	0	0	0	0	1	0	0	0	0	"She says that it is just yesterday that she did not respond. She has been responding to previous messages."	1	0	"To help women to save money."	0	"uuid:a4a9686d-232a-48fa-8e9d-a38946365e0b"	1906280625	"uuid:a4a9686d-232a-48fa-8e9d-a38946365e0b"
"Jun 25, 2019 2:07:39 PM"	"Jun 25, 2019"	"3.56213E+14"	2104	"888c171"	"888c171"	1719	2570	0	2	2	1		300	300	300	900	2100	""	2000	0	0					0	0	1	0	0	0	0	0	""	2000	8400	2100			""			""		""		""	1	5	""									""				""																""				""				""										""				""			""									""		""																		210	60	180	3	3	2	1		200	""	1	1	1	8	1	1	5	""	""		""	""	""	""	""		1	120			0	5	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	4500	800	1400		200	13	8	3	6	0	0			1	""										""			"To help us get the Jikokoa so that we can be saving money and avoid getting affected health wise by the smoke being emitted from a traditional jiko."	0	"uuid:0fdae179-5e52-49d0-8143-70493fa5a1d2"	1906280625	"uuid:0fdae179-5e52-49d0-8143-70493fa5a1d2"
"Jun 25, 2019 2:07:50 PM"	"Jun 25, 2019"	"3.56213E+14"	1621	"f750369"	"f750369"	2000	2682	0	1	1	1		0	140	140	280	280	"She used charcoal for 3 days only the whole week"	3000	0	1		0	0	0	0	0	1	0	0	0	0	0	""	560	1120	560			""			""		""		""	1	6	""									""				""																""				""				""										""				""			""									""		""																		0	0	240	2	2	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		1	0			0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				-999	22	4	4.3	8.3	0	0			1	""										""			"Helping us use less charcoal"	1	"uuid:a98cb358-74e1-4a63-87f1-e99c4e27523e"	1906280625	"uuid:a98cb358-74e1-4a63-87f1-e99c4e27523e"
"Jun 25, 2019 2:07:50 PM"	"Jun 25, 2019"	"3.56213E+14"	1501	"7269a16"	"7269a16"	2000	1181	1	0	0	1		0	70	70	140	280	""	2000	0	0													""				1	1	""			""		""		""	1	6	""									""	2100	4200	2100	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"In business"		0		""	0			""										""	2			"Boosting business"	4	4	"1 5"	1	0	0	1	0	0	0	0	"None"	1	""														3	1	3	1	60	60	90	1	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"Uses less charcoal"	"No"	2	1	0			0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	1500	4500		0	23	3	2	4	0	0			1	""										""			"Encouraging people to use jikokoa to save charcoal"	1	"uuid:1a689dda-0427-4b74-bbaf-6b2e67ab6125"	1906280625	"uuid:1a689dda-0427-4b74-bbaf-6b2e67ab6125"
"Jun 25, 2019 2:07:51 PM"	"Jun 25, 2019"	"3.56213E+14"	854	"52dc262"	"52dc262"	157	2505	0	0	0	1		0	0	100	100	100	""	500	0	0					0	0	1	0	0	0	0	0	""	1500	3000	1500			""			""		""		""	1	6	""									""				""																""				""				""										""				""			""									""		""																		0	0	60	2	2	2	1		0	""	1	0	0	0	1	0	5	""	""		""	""	""	""	""		1	30			0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	200	4800		0	20	5.25	2	4	0	0			1	""										""			"Educating people on charcoal spending"	1	"uuid:0c49818e-f59f-46f5-8d45-e1fbdb95204f"	1906280625	"uuid:0c49818e-f59f-46f5-8d45-e1fbdb95204f"
"Jun 25, 2019 2:07:51 PM"	"Jun 25, 2019"	"3.56213E+14"	1663	"677873d"	"677873d"	1230	428	1	0	0	1		0	70	0	70	210	"She uses charcoal worth Ksh. 70 for 3 days"	1260	0	0													""				1	1	""			""		""		""	1	6	""									"5 months from today"	4000	2800	840	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She bought 3 chicken (Ksh. 700 per hen) for rearing and she sent some Ksh. 2,000 to her mother back in the village"		0		""	0			""										""	1			"She would have bought jackets and sold them."	4	1	"1 5 6"	1	0	0	1	1	0	0	0	"None"	1	""														5	1	4	1	0	30	30	4	3	5		1	100	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes because the jiko emits less smoke."	"No"	"How good it looks and it lights like LPG."	"It does not need a lot of charcoal."	"No"	3	1	90		90	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	0			-99	-999	16	10	3	6	0	0			1	""										""			"To get a Jikokoa."	0	"uuid:6d04e857-0aa1-4f29-9c38-f89ef648cb8e"	1906280625	"uuid:6d04e857-0aa1-4f29-9c38-f89ef648cb8e"
"Jun 25, 2019 2:07:51 PM"	"Jun 25, 2019"	"3.56213E+14"	905	"0a7fz3a"	"0a7fz3a"	1192	2547	0	2	2	1		0	40	40	120	240	""	1500	0	0					0	0	1	0	0	0	0	0	""	900	960	480			""			""		""		""	0		"1 3"	1	0	1	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		0	0	240	3	3	2	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		1	0			20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				0	3	13	1	.9	0	0			1	""										""			"Saving charcoal"	1	"uuid:8b76659b-e3b7-41de-99b4-662bf2f7f71e"	1906280625	"uuid:8b76659b-e3b7-41de-99b4-662bf2f7f71e"
"Jun 25, 2019 3:21:38 PM"	"Jun 25, 2019"	"6ed148c9d4075192"	900	"zzca8ba"	"zzca8ba"	3000	2520	1	2	2	1		80	80	80	240	560	""	3000	0	0													""				1	4	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	0	2240	2240	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"The respodent has not yet started using jiko okoa"		0		""	1	1	1	"2"	0	1	0	0	0	0	0	0	0	""				"Pay rent"	4	2	"1 5"	1	0	0	1	0	0	0	0	"None"	1	""														3	1	4	1	0	60	120	4	4	4		4	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"It saves charcoal"	"None"	2	0				0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	300				1800	3	13	6.1	12.3	0	0	214	857	1	""										""			"Charcoal usage and creating awareness of jikokoa"	0	"uuid:41b40450-3b78-4759-b951-c2abbf25af1e"	1906280625	"uuid:41b40450-3b78-4759-b951-c2abbf25af1e"
"Jun 25, 2019 3:42:51 PM"	"Jun 25, 2019"	"3.55277E+14"	1755	"4f50d0f"	"4f50d0f"	3006	1194	1	1	1	1		25	75	50	175	500	""	500	0	0													""				1	1	""			""		""		""	1	6	""									""	2800	5600	2800	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Buy food in the house"		0		""	1	1	2	"3"	0	0	1	0	0	0	0	0	0	""				"Buy food in the house"	2	2	"1 4 5"	1	0	1	1	0	0	0	0	"No"	1	""														3	1	4	1	15	30	30	5	5	5		1	100	""	1	0	0	0	0	0	0	"Yes"	"No"	3	"No"	"No"	"Yes"	"Cooks like gas"	"No"	3	1	120		30	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	315	1500	6000		-999	23	3	2	4	0	0	101	406	1	""										""			"How to save money by use of jiko okoa"	1	"uuid:ad3b8db0-ce6f-4e43-abcd-2954c693b196"	1906280625	"uuid:ad3b8db0-ce6f-4e43-abcd-2954c693b196"
"Jun 25, 2019 3:42:52 PM"	"Jun 25, 2019"	"3.55277E+14"	1689	"c91f763"	"c91f763"	1982	1179	1	0	0	1		40	40	40	120	240	"She only buys charcoal 3 times a week."	1500	0	0													""				1	1	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	1280	2240	960	"1 97"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Add to my business"		0		""	1	1	0	""										""				"Add to business"	3	2	"1 5 7"	1	0	0	1	0	1	0	0	"None"	1	""														3	1	4	1	10	20	20	5	5	5		1	0	""	1	0	0	0	0	0	0	"Yes"	"No"	2	"No"	"Ni"	"Yes"	"Saves a lot of time and charcoal"	"No"	3	1	120		45	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	-88	2000	30000	-88	-999	12	11.25	1	2	0	0			0	"5"	0	0	0	0	1	0	0	0	0	"She is always busy"	0		"Charcoal expenditure."	1	"uuid:e7804dfb-9af6-4944-b4f1-dbd3b8462f95"	1906280625	"uuid:e7804dfb-9af6-4944-b4f1-dbd3b8462f95"
"Jun 25, 2019 3:42:52 PM"	"Jun 25, 2019"	"3.55277E+14"	925	"0b02136"	"0b02136"	350	2610	0	0	0	1		50	50	50	150	320	"She only buys charcoal 2 times a week."	1000	0	0					0	0	1	0	0	0	0	0	""	640	1280	640			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		30	0	60	5	5	5	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		1	60			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	5000	2000	12000	25000	7000	15	15	4	8	0	0			1	""										""			"To visit those who cook with jiko."	1	"uuid:6ff1e617-f292-44e9-8259-cd4479593fbf"	1906280625	"uuid:6ff1e617-f292-44e9-8259-cd4479593fbf"
"Jun 25, 2019 3:42:53 PM"	"Jun 25, 2019"	"3.55277E+14"	779	"8d1d6z2"	"8d1d6z2"	1250	2573	0	2	2	1		0	140	140	420	980	""	1500	0	0					0	0	1	0	0	0	0	0	""	1960	3920	1960			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		0	120	120	5	5	5	1		0	""	1	1	1	0	1	1	0	""	""		""	""	""	""	""		1	120			0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	50	1600		-999	4	26.75	2	4	0	0			1	""										""			"It's about charcoal."	1	"uuid:a8d92faf-c611-48d7-bc07-3c6072436d6d"	1906280625	"uuid:a8d92faf-c611-48d7-bc07-3c6072436d6d"
"Jun 25, 2019 3:42:54 PM"	"Jun 25, 2019"	"3.55277E+14"	1884	"6541301"	"6541301"	2501	1102	1	2	2	1		0	70	70	210	490	"She only uses the jiko in the house in the evening."	1000	0	0													""				1	1	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	1960	3920	1960	"1 99"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Saved for school fees"	400	0		""	1	1	1	"3 4"	0	0	1	1	0	0	0	0	0	""				"Buy food"	1	2	"1 5"	1	0	0	1	0	0	0	0	"No"	1	""														3	1	3	1	0	0	30	5	5	5		1	200	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"Yes"	"Saves time and uses less charcoal."	"No"	3	0			30	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	150	500	5000		-999	11	9	1	2	0	0	94	375	1	""										""			"Study on charcoal"	1	"uuid:2fa10709-0aad-410d-b735-22fd10b4879f"	1906280625	"uuid:2fa10709-0aad-410d-b735-22fd10b4879f"
"Jun 25, 2019 4:00:57 PM"	"Jun 25, 2019"	"894ee145092eb045"	3507	"a694bbc"	"a694bbc"	938	506	1	0	0	1		0	0	0	0	0	"The respondent said she has not used charcoal for the last 3 weeks, she had travelled"	600	0	0													""				1	2	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	150	1000	500	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Use to expand her business"		0		""	0			""										""	1			"She'd have added it to her business"	1	2	"1 4 5 7"	1	0	1	1	0	1	0	0	"Hakuna"	1	""														5	1	4	1	0	160	180	5	5	4		1	50	""	1	0	0	0	0	0	0	"No"	"Yes"	2	"Yes"	"Yes"	"Yes"	"Vile inatumia makaa kidogo na inapika haraka"	"No"	3				15	0	9	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	3000				-999	17	12	.8	1.76	0	0			0	"97"	0	0	0	0	0	0	1	0	0	"Her phone has a virus, when she gets an SMS she just gets a notification that there is a new message but she can't view it, she said she will have it checked"	0		"Kusaidia wananchi wa mapato ya chini"	0	"uuid:88724623-4a60-4579-b916-90a1c9a4eef0"	1906270925	"uuid:88724623-4a60-4579-b916-90a1c9a4eef0"
"Jun 25, 2019 4:01:01 PM"	"Jun 25, 2019"	"894ee145092eb045"	2843	"46bf830"	"46bf830"	1000	297	1	0	0	1		0	70	70	140	140	"3 days she spent Ksh70 7 days she spent Ksh280"	500	0	0													""				1	1	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	840	1960	840	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She joined a merry-go-round, that's where she uses the money"		0		""	1	1	0	""										""				"Kununua makaa"	1	2	"1 5 7"	1	0	0	1	0	1	0	0	"Hakuna"	1	""														5	1	4	1	0	60	120	4	5	4		1	30	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes"	"Yes"	"Yes, how it's made, the material used to make it"	"How it uses little charcoal, how it burns well and cooks faster"	"No"	3	1	0		15	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	15	360	600		5000	9	20.5	2	4.41	0	0			1	""										""			"Kujua matumizi ya makaa na kiwango chapesa mtu anaweza kuhifadhi akitumia jiko hii ya kisasa"	1	"uuid:c3df040f-c982-4665-b8e2-aab2af43f7c7"	1906280625	"uuid:c3df040f-c982-4665-b8e2-aab2af43f7c7"
"Jun 25, 2019 4:01:02 PM"	"Jun 25, 2019"	"894ee145092eb045"	3863	"5722f55"	"5722f55"	2515	2514	1	1	1	1		0	70	70	140	140	"3 days she spent Ksh140 7 days she spent Ksh 350"	2500	0	0													""				1	1	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	600	1400	700	"12"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"She paid for her child's school fees"		0		""	0			""										""	1			"Start a business"	1	1	"1 5 7"	1	0	0	1	0	1	0	0	"Hakuna"	1	""														5	1	4	1	40	60	120	4	4	4		1	30	""	1	0	0	0	1	1	0	"No"	"Yes"	3	"Yes"	"Yes"	"Yes, how it lights faster and uses little charcoal"	"It looks good, uses little charcoal, it cooks faster than the traditional jiko"	"No"	3	0			10	0	5	6	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	0	800	5000		-999	14	12	2	4.41	0	0	214	855	1	""										""			"To help to reduce risk of spending too much on charcoal"	1	"uuid:7f8c6179-11f2-46e6-ac77-bd381f83b2fb"	1906280625	"uuid:7f8c6179-11f2-46e6-ac77-bd381f83b2fb"
"Jun 25, 2019 4:08:04 PM"	"Jun 25, 2019"	"3.5642E+14"	746	"2bd9570"	"2bd9570"	1250	2527	0	0	0	1		0	70	120	330	840	""	1800	0	0					0	0	1	0	0	0	0	0	""	1960	3920	1960			""			""		""		""	1	6	""									""				""																""				""				""										""				""			""									""		""																		0	60	120	4	4	2	2		0	""	1	0	0	0	1	1	2	""	""		""	""	""	""	""		1	30			20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	125				-999	15	15	4	8	0	0			1	""										""			"To see if people can save charcoal by using jikokoa"	0	"uuid:ebd6dd48-028a-4154-8df2-0377064e5686"	1906280625	"uuid:ebd6dd48-028a-4154-8df2-0377064e5686"
"Jun 25, 2019 4:08:04 PM"	"Jun 25, 2019"	"3.5642E+14"	483	"266866b"	"266866b"	2510	2579	0	2	2	1		0	70	70	210	490	""	2500	0	0					0	0	1	0	0	0	0	0	""	980	1960	980			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		0	120	360	3	3	3	3		100	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		1	30			0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	600	3000		500	3	28	4	8	0	0			1	""										""			"To calculate how much charcoal people use"	0	"uuid:5145ed5e-cdb4-411c-9476-8c1ee83a7099"	1906280625	"uuid:5145ed5e-cdb4-411c-9476-8c1ee83a7099"
"Jun 25, 2019 4:08:04 PM"	"Jun 25, 2019"	"3.5642E+14"	1024	"a609b95"	"a609b95"	2400	2678	0	1	1	1		30	100	100	300	700	""	2400	0	0					0	0	1	0	0	0	0	0	""	1500	3000	1500			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		45	120	480	4	4	2	2		150	""	1	1	1	5	1	0	1	""	""		""	""	""	""	""		1	60			0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	1200				600	22	3.5	5	10	0	0			1	""										""			"To promote jikokoa"	0	"uuid:b869911c-cca7-4447-926a-8014dfe14eb5"	1906280625	"uuid:b869911c-cca7-4447-926a-8014dfe14eb5"
"Jun 25, 2019 4:46:17 PM"	"Jun 25, 2019"	"ac:63:be:59:0a:3d"	4326	"26470d4"	"26470d4"	1500	2690	0	0	0	1		0	70	70	210	490	""	2000	0	0					0	0	1	0	0	0	0	0	""	900	1960	980			""			""		""		""	1	6	""									""				""																""				""				""										""				""			""									""		""																		0	90	260	5	5	5	1		50	""	1	0	1	0	0	0	1	""	""		""	""	""	""	""		0				0	0	0	0	13	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	400	2000		500	20	6	5	10	0	0			1	""										""			"Research"	1	"uuid:2681e0bd-9033-40ad-a176-1a0a69e408ff"	1906280625	"uuid:2681e0bd-9033-40ad-a176-1a0a69e408ff"
