submissiondate	today	tablet_id	duration	respondent_id	respondent_id2	hhwtp	hhpay	hhstove	treatc	treatc2	a_resp	a_noresp	g_char_today	g_char_yest	g_char_dby	g_char_3days	g_char_week	g_c1_comments	g_c2_wtp	g_c2_neighbors	g_c2_others	g_c3_neighbors	g_c3_family	g_c3_friends	g_c3_other	g_stove	g_stove_other	g_stove_other_0	g_stove_other_1	g_stove_other_2	g_stove_other_3	g_stove_other_4	g_stove_other_97	g_stovetype	g_c4_save_jiko	g_c4_spend_jiko	g_c4_spend_jikokoa	g_jikokoa	g_c5_2_usage	g_c5_noshow	g_c5_gone	g_c5_returned	g_c5_other	g_c5_buynew	g_c5_1_sold_why	g_c5_1_sold_amt	g_c5_1_sold_money	g_c5_2_buynew	g_c5_buywhen	g_c5_buyno	g_c5_buyno_1	g_c5_buyno_2	g_c5_buyno_3	g_c5_buyno_4	g_c5_buyno_5	g_c5_buyno_6	g_c5_buyno_7	g_c5_buyno_97	g_c5_buymore	g_c4_save_jiko2	g_c4_spend_jiko2	g_c4_spend_jikokoa2	g_c5_5_savespend	g_c5_5_savespend_1	g_c5_5_savespend_2	g_c5_5_savespend_3	g_c5_5_savespend_4	g_c5_5_savespend_5	g_c5_5_savespend_6	g_c5_5_savespend_7	g_c5_5_savespend_8	g_c5_5_savespend_9	g_c5_5_savespend_10	g_c5_5_savespend_11	g_c5_5_savespend_12	g_c5_5_savespend_13	g_c5_5_savespend_99	g_c5_5_savespend_97	g_c5_5_savespend_detail	g_c5_5_save	g_c5_sellconsider	g_c5_2_sellamt	g_c5_2_sellwho	g_c5_jiko	g_c5_3_work	g_c5_3_usage	g_c5_3_jikokoa	g_c5_3_jikokoa_1	g_c5_3_jikokoa_2	g_c5_3_jikokoa_3	g_c5_3_jikokoa_4	g_c5_3_jikokoa_5	g_c5_3_jikokoa_6	g_c5_3_jikokoa_7	g_c5_3_jikokoa_8	g_c5_3_jikokoa_96	g_c5_3_jikoko_other	g_c5_3_oldjiko	g_c5_3_oldjiko_amt	g_c5_4_payjikokoa	g_c5_4_money	g_c5_4_theft	g_c5_4_migration	g_c5_4_benefits	g_c5_4_benefits_1	g_c5_4_benefits_3	g_c5_4_benefits_4	g_c5_4_benefits_5	g_c5_4_benefits_6	g_c5_4_benefits_7	g_c5_4_benefits_97	g_c5_4_benefits_99	g_c5_4_costs	g_c5_4_recom	g_c5_4_payhow	g_c5_4_payhow_11	g_c5_4_payhow_12	g_c5_4_payhow_13	g_c5_4_payhow_21	g_c5_4_payhow_22	g_c5_4_payhow_23	g_c5_4_payhow_31	g_c5_4_payhow_32	g_c5_4_payhow_33	g_c5_4_payhow_34	g_c5_4_payhow_35	g_c5_4_payhow_97	g_c5_4_payhow_more	g_c5_6_taste	g_c5_6_value	g_c5_6_broken	g_c5_6_proud	d1_use_morn	d1_use_aft	d1_use_eve	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa0	f_health_jikokoa1	f_health_work	f1_comment	d2_anychildren	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	d3_stop	d3_start	d3_amount	d3_taste	d3_process	d3_surprise	d3_like	d3_dislike	d3_duration	d3_dur_longer	d3_dur_shorter	d_ivself1	d_ivself2	d_ivself3	d_ivself4	d_ivself5	d_ivself6	d_ivself7	d_ivself8	d_ivself9	d_ivself10	d_ivself11	d_ivself12	d_ivself13	d_ivself14	d_ivself15	d_ivself16	d_ivself17	d_ivself18	d_ivself19	d_ivself20	d_ivself21	d_ivself22	d_ivothers1	d_ivothers2	d_ivothers3	d_ivothers4	d_ivothers5	d_ivothers6	d_ivothers7	d_ivothers8	d_ivothers9	d_ivothers10	d_ivothers11	d_ivothers12	d_ivothers13	d_ivothers14	d_ivothers15	d_ivothers16	d_ivothers17	d_ivothers18	d_ivothers19	d_ivothers20	d_ivothers21	d_ivothers22	g1a	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g2a	g2b	g2b2	g2c	g1g1	tasksv2	tasksv3	bucket_weight	bdmweekly	bdmmonthly	received_sms	nosms_select	nosms_select_1	nosms_select_2	nosms_select_3	nosms_select_4	nosms_select_5	nosms_select_6	nosms_select_97	nosms_select_99	nosms_newnum	nosms_why	sms_responded	sms_noairtime	purpose_1	purpose_yn	instanceid	formdef_version	key
"Jun 17, 2019 5:11:05 PM"	"Jun 17, 2019"	"ac:63:be:59:0a:3d"	4412	"53a79a7"	"53a79a7"	1619	2634	0	2	2	1		0	0	0	0	300	""	2000	0	0					0	0	1	0	0	0	0	0	""	500	1200	500			""			""					1	6	""									""				""																""				""				""										""				""			""									""																				0	0	180	5	5	5	2		0	""	1	0	0	0	1	1	0	""	""		""	""	""	""	""				0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	"3"	0	0	1	0	0	0	250	3000		300	15	9	2			1	""										""			"Economy"	1	"uuid:f10efc25-8ac4-41c2-9312-8e40f834cf9d"	1906141438	"uuid:f10efc25-8ac4-41c2-9312-8e40f834cf9d"
"Jun 17, 2019 5:19:52 PM"	"Jun 17, 2019"	"cd72619290d4fb34"	2212	"bz83c88"	"bz83c88"	1007	427	1	1	1	1		100	100	150	400	700	""	250	0	0													""				1	4	""			""					0		"1"	1	0	0	0	0	0	0	0	""	0	6000	3000	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She has not started using jiko okoa"		0		""	1	1	1	"1 2 5 96"	1	1	0	0	1	0	0	0	1	"She wants to first pay full amount owed for jiko okoa before she starts to use"				"Buy charcoal"	1	1	"99"	0	0	0	0	0	0	0	1	"She is yet to use it"	2															3	2	2	2	60	120	120	2	2	2		2	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"The price, I did not expect to buy it at 427"	"Yet to use it"	"Yet to use it"	2			0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	300			0	-999	15	15	4	36	145	1	""										""			"Amount how much we spend on charcoal"	1	"uuid:566957df-86bc-413e-a999-5d3be6fa13bc"	1906141438	"uuid:566957df-86bc-413e-a999-5d3be6fa13bc"
"Jun 17, 2019 5:19:52 PM"	"Jun 17, 2019"	"cd72619290d4fb34"	2025	"5a4b5z9"	"5a4b5z9"	1499	1155	1	1	1	1		0	100	100	350	700	""	500	0	0													""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1500	3000	1500	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"I mostly use that money to buy food"		0		""	0			""										""	1			"School fees"	1	1	"1 6"	1	0	0	0	1	0	0	0	"Nothing is bad about jiko okoa"	1															4	1	3	1	60	60	120	1	1	3		2	0	""	1	0	0	0	0	0	0	"No"	"No"	2	"No"	"I cook faster, more food"	"Saves charcoal"	"Uses little charcoal"	"No"	3		40	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	300				-999	10	19.25	-99	98	393	1	""										""			"Expense we incur on charcoal"	1	"uuid:4864d097-185f-4e65-9678-6f296301d29c"	1906141438	"uuid:4864d097-185f-4e65-9678-6f296301d29c"
"Jun 17, 2019 5:19:53 PM"	"Jun 17, 2019"	"cd72619290d4fb34"	1233	"63b5751"	"63b5751"	700	1044	0	0	0	1		100	300	300	600	900	""	400	0	0					0	0	1	0	0	0	0	0	""	2200	3000	1500			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				60	70	120	1	1	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	100				-999	11	18	-88			0	"4 97"	0	0	0	1	0	0	1	0	0	"She doesn't want to receive texts or reply"	0		"About jikos"	1	"uuid:3301ade2-89c4-4d20-be0a-aba39f6b6adf"	1906141438	"uuid:3301ade2-89c4-4d20-be0a-aba39f6b6adf"
"Jun 17, 2019 5:19:53 PM"	"Jun 17, 2019"	"cd72619290d4fb34"	4151	"Cf05dbd"	"Cf05dbd"	3000	2566	1	2	2	1		30	90	60	210	450	""	2200	0	0													""				1	2	""			""					0		"1"	1	0	0	0	0	0	0	0	""	900	1800	900	"1 8"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Buying kerosene and food"		0		""	1	0		""										""				"School fees"	1	2	"1 5 6 7"	1	0	0	1	1	1	0	0	"Hard to light"	2															4	1	3	1	60	70	150	1	1	2		2	0	""	0	0	0	0				"No"	"No"	2	"No"	"Yes I cook faster"	"Uses less charcoal than traditional jiko"	"Uses less charcoal"	"Lighting it is a problem"	3		60	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	1	148	400	4000	0	-999	16	13.5	2.6	184	736	1	""										""			"Study about jiko"	1	"uuid:b7981745-ff9f-40ee-91d0-d370f65a9454"	1906141438	"uuid:b7981745-ff9f-40ee-91d0-d370f65a9454"
"Jun 17, 2019 5:33:32 PM"	"Jun 17, 2019"	"60:a4:4c:96:97:4f"	2214	"837a1bf"	"837a1bf"	0	1050	0	2	2	1		0	200	200	600	1400	"She uses two debes of sh 100"	3000	0	0					0	0	1	0	0	0	0	0	""	2800	5600	2800			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	60	60	3	1	1	1		0	""	1	1	1	28	0	0	0	""	""		""	""	""	""	""				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	0	1000	6000		0	4	31.5	3			1	""										""			"Utafiti kuhusu utumiaji wa makaa  na bei  yake"	1	"uuid:1e79c9dc-6507-4a46-b244-2f56034a6eeb"	1906141438	"uuid:1e79c9dc-6507-4a46-b244-2f56034a6eeb"
"Jun 17, 2019 5:33:34 PM"	"Jun 17, 2019"	"60:a4:4c:96:97:4f"	1359	"825bf82"	"825bf82"	159	1164	0	0	0	1		0	30	0	60	150	""	1000	0	0					0	0	1	0	0	0	0	0	""	300	600	300			""			""					1	6	""									""				""																""				""				""										""				""			""									""																				0	0	180	3	2	3	2		200	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	0	2000	3000	0	2000	22	4.25	1			1	""										""			"Research on jikokoa usage and charcoal usage"	1	"uuid:202cfb90-9ddb-43e0-be7a-fd703fa90248"	1906141438	"uuid:202cfb90-9ddb-43e0-be7a-fd703fa90248"
"Jun 17, 2019 5:33:37 PM"	"Jun 17, 2019"	"60:a4:4c:96:97:4f"	2040	"2b6d02a"	"2b6d02a"	2605	392	1	1	0	1		0	30	0	30	50	"She is using jikokoa to cook"	2500	0	1		1	0	0									""				1	2	""			""					1	6	""									"Around 3 months after I save"	840	1680	840	"1 97"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Buy house item like bedsheets"		0		""	1	1	0	""										""				"Buy food like rice unga etc"	1	2	"1 5 7"	1	0	0	1	0	1	0	0	"There is no disadvantage of jikokoa"	1															5	1	4	1	0	180	0	3	1	2		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes the food taste sweeter"	"No"	"No"	"Saves me money spent on charchoal"	"No"	3		30	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	5000				0	17	7.5	2	0	0	1	""										""			"Madhara ya utumiaji wa makaa na afya. Pia kiasi cha makaa MTU anayotumia na jiko ya kitambo"	1	"uuid:6b609548-5d9a-492a-88c5-f791748cd439"	1906141438	"uuid:6b609548-5d9a-492a-88c5-f791748cd439"
"Jun 17, 2019 5:33:40 PM"	"Jun 17, 2019"	"60:a4:4c:96:97:4f"	2107	"0f2fa7d"	"0f2fa7d"	3453	2537	1	2	2	1		60	0	90	270	540	""	3453	0	0													""				1	2	""			""					1	5	""									""	720	1440	720	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Buying daily food stuff and other household expenses"		0		""	1	1	4	"4"	0	0	0	1	0	0	0	0	0	""				"Paying rent"	1	2	"1 5 7"	1	0	0	1	0	1	0	0	"Does not have disadvantages"	1															3	1	3	2	0	60	120	3	2	3		1	200	""	1	1	0	0	1	0	0	"No"	"No"	3	"No"	"No"	"Saves me money because I use less charchoal"	"Uses less charcoal and has no smoke"	"No"	3		15	0	0	0	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	4000	3000		-999	3	13	4	216	862	1	""										""			"Research on the usage of charcoal and its cost"	0	"uuid:197e0270-0e37-4f29-9053-3979ce64ddf9"	1906141438	"uuid:197e0270-0e37-4f29-9053-3979ce64ddf9"
"Jun 18, 2019 12:25:00 PM"	"Jun 18, 2019"	"3.56213E+14"	1740	"dczaddd"	"dczaddd"	1563	1797	0	1	1	1		100	0	150	250	400	""	1500	0	0					0	0	1	0	0	0	0	0	""	2000	3000	1000			""			""					1	6	""									"End of this year."				""																""				""				""										""				""			""									""																				120	0	180	4	3	1	1		600	""	1	0	0	8	0	0	0	""	""		""	""	""	""	""				10	1	1	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	2				3000	18	6.75	3			1	""										""			"Checking how people use charcoal."	0	"uuid:c6d06416-d446-4884-9615-3d81d6daa84b"	1906141438	"uuid:c6d06416-d446-4884-9615-3d81d6daa84b"
"Jun 18, 2019 12:25:00 PM"	"Jun 18, 2019"	"3.56213E+14"	2804	"407f4b9"	"407f4b9"	2000	1030	1	2	2	1		30	60	60	180	420	""	2500	0	0													""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1000	2520	1680	"8"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"She has been using the money she saves to buy kerosene which she uses to make meals when she is in a hurry."		0		""	0			""										""	99			"She had planned to buy a sufuria that is enough to cook for many guests."	1	1	"1 6"	1	0	0	0	1	0	0	0	"None"	1															5	1	4	1	90	0	120	1	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"It is better because it cooks well."	"No"	"No"	"It saves charcoal, it lights well and food cooks through and quickly."	"No"	3		30	5	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	200	1200	1400		1300	23	3	2	45	180	1	""										""			"To raise living standards for those who are at low living standards."	0	"uuid:de8ed10b-14f5-428b-a9f5-afd2c0ef26f5"	1906141438	"uuid:de8ed10b-14f5-428b-a9f5-afd2c0ef26f5"
"Jun 18, 2019 12:25:01 PM"	"Jun 18, 2019"	"3.56213E+14"	986	"24f36b9"	"24f36b9"	4500	1025	1	1	1	1		0	80	100	280	500	""	4500	0	0													""				0		""	99		"She gave a neighbour to use it."							""									""				""																""				""				""										""				""			""									""																				180	0	120	1	1	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				-999	12	14	2	80	319	0	"97"	0	0	0	0	0	0	1	0	0	"She hasn't been replying because she doesn't have time."	0		"She says she does not remember even after probing further."	0	"uuid:c0a3ed5b-2c22-41dd-bfb5-54fae7e962ae"	1906141438	"uuid:c0a3ed5b-2c22-41dd-bfb5-54fae7e962ae"
"Jun 18, 2019 12:25:02 PM"	"Jun 18, 2019"	"3.56213E+14"	1491	"658382c"	"658382c"	2266	2551	0	2	2	1		30	90	90	180	450	""	2500	0	0					0	0	1	0	0	0	0	0	""	1350	2700	1350			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				240	60	60	1	1	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				5	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	76	400	0		3500	10	9.5	3			1	""										""			"To raise the standards of those are living in poverty."	0	"uuid:3bab4741-3273-47fb-9fed-2ca055c26f5d"	1906141438	"uuid:3bab4741-3273-47fb-9fed-2ca055c26f5d"
"Jun 18, 2019 1:25:44 PM"	"Jun 18, 2019"	"8.68912E+14"	2921	"03b6961"	"03b6961"	1250	972	1	1	1	1		0	100	150	300	700	""	600	1	1	1	0	1	1									""				1	1	""			""					0		"2"	0	1	0	0	0	0	0	0	""	1500	3000	1500	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Boosting business"		0		""	1	0		""										""				"Food"	2	3	"1 5"	1	0	0	1	0	0	0	0	"It's expensive"	1															3	1	2	1	30	120	120	4	5	4		1	50	"Saves the above amount"	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"Economical in charcoal consumption"	"Economical"	"No"	3		10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	0			0	0	13	18	3	83	330	1	""										""			"Enhance accessibility if cookstove to the locals"	1	"uuid:6cfe525f-440d-41b1-a0bc-8fbe9c9502e6"	1906141438	"uuid:6cfe525f-440d-41b1-a0bc-8fbe9c9502e6"
"Jun 18, 2019 1:25:45 PM"	"Jun 18, 2019"	"8.68912E+14"	1168	"dc8f62a"	"dc8f62a"	800	370	1	0	0	1		0	20	30	70	210	""	500	0	0													""				1	2	""			""					0		"1"	1	0	0	0	0	0	0	0	""	600	1200	600	"1 2"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Food items"		0		""	1	1	2	"6"	0	0	0	0	0	1	0	0	0	""				"Food"	1	2	"1 3 4 5 6"	1	1	1	1	1	0	0	0	"Economical"	1															3	1	3	1	15	30	120	3	3	3		1	0	"None"	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"Economical"	"Less charcoal"	"No"	3		5	0	13	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	0	2000	4000	500	5000	15	13	2			1	""										""			"Training on how yo save"	1	"uuid:1fc8c069-0a31-4204-a4af-44ca7f28609b"	1906141438	"uuid:1fc8c069-0a31-4204-a4af-44ca7f28609b"
"Jun 18, 2019 1:25:45 PM"	"Jun 18, 2019"	"8.68912E+14"	2174	"7a3afaf"	"7a3afaf"	2500	1146	1	2	2	1		0	50	80	180	300	""	3000	0	0													""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	400	800	400	"12"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Fees"		0		""	0			""										""	2			"Fees"	1	1	"1 5"	1	0	0	1	0	0	0	0	"Less smoke"	1															3	1	2	1	0	30	60	3	3	1		1	0	"None"	1	1	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"The sufuria does not get dirty"	"Economical"	"None"	3		10	0	9	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	1000	8000		0	22	4	2.2	97	390	1	""										""			"Research"	1	"uuid:19e9e3e3-1a33-4fa9-a5bb-4b4de0f1d926"	1906141438	"uuid:19e9e3e3-1a33-4fa9-a5bb-4b4de0f1d926"
"Jun 18, 2019 1:25:46 PM"	"Jun 18, 2019"	"8.68912E+14"	1340	"4d02cz4"	"4d02cz4"	625	2618	0	0	0	1		0	90	90	270	630	""	200	0	0					0	0	1	0	0	0	0	0	""	1395	2700	1395			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				35	60	90	5	5	5	1		0	"Jiko has less smoke and its efficient"	0	0	0	0				""	""		""	""	""	""	""				0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				0	23	3	2			1	""										""			"To enlighten them the importance of Cook stove of jikokoa"	0	"uuid:18713443-9870-49ef-aa15-89f59a09c23f"	1906141438	"uuid:18713443-9870-49ef-aa15-89f59a09c23f"
"Jun 18, 2019 1:25:47 PM"	"Jun 18, 2019"	"8.68912E+14"	1817	"247bcb8"	"247bcb8"	3528	2567	1	2	2	1		0	0	0	0	0	""	600	1	0	1												""				1	2	""			""					1	5	""									""	3000	6000	3000	"1 2 9"	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	"Daily food consumption"		0		""	1	1	3	"6"	0	0	0	0	0	1	0	0	0	""				"Food"	3	2	"1 5"	1	0	0	1	0	0	0	0	"Economical in charcoal consumption"	1															3	1	4	1	30	30	90	3	4	4		1	0	"Can't quantify"	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"Less charcoal"	"No"	"No"	2			0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	"1 3"	1	0	1	0	1	3500	6000	38000	42000	-999	18	5.5	4	170	680	1	""										""			"Help her save charcoal"	1	"uuid:ff7455ed-ce5d-47c4-890b-39e944f9c27c"	1906141438	"uuid:ff7455ed-ce5d-47c4-890b-39e944f9c27c"
"Jun 18, 2019 2:30:32 PM"	"Jun 18, 2019"	"3.524E+14"	2333	"caf3z35"	"caf3z35"	4709	2549	1	2	2	1		0	30	50	90	170	""	1000	0	1		0	0	4									""				1	1	""			""					1	5	""									""	1200	2100	1000	"1 2 11"	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	"None"		0		""	1	0		""										""				"Business"	1	2	"1 4 5 7"	1	0	1	1	0	1	0	0	"It saves money"	1															5	1	4	1	40	50	60	5	4	2		5	0	"I am in good health"	1	0	0	0	0	0	0	"No"	"Yes, chapo"	3	"Yes"	"No"	"It uses very less charcoal"	"Use less charcoal"	"None"	3		40	0	2	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				-999	8	18	1.2	217	867	0	"1"	1	0	0	0	0	0	0	0	1	"Agreed"	0		"To help people save money from charcoal"	1	"uuid:77736f58-a25e-4f7e-b520-4b3aa4936e09"	1906141438	"uuid:77736f58-a25e-4f7e-b520-4b3aa4936e09"
"Jun 18, 2019 2:30:32 PM"	"Jun 18, 2019"	"3.524E+14"	1367	"c5610zc"	"c5610zc"	1492	2917	0	0	0	1		100	100	100	300	600	""	1492	0	0					0	0	1	0	0	0	0	0	""	1000	3000	1500			""			""					1	6	""									""				""																""				""				""										""				""			""									""																				60	60	60	4	4	2	5		0	""	1	1	1	0	1	1	0	""	""		""	""	""	""	""				0	0	2	4	5	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	1000				10000	18	8	2.8			1	""										""			"To teach people on how to save money"	1	"uuid:6d634df0-7a96-494a-8de0-8f5a4fb699c5"	1906141438	"uuid:6d634df0-7a96-494a-8de0-8f5a4fb699c5"
"Jun 18, 2019 2:30:32 PM"	"Jun 18, 2019"	"3.524E+14"	1709	"8f1c45z"	"8f1c45z"	2500	414	1	2	2	1		40	40	40	120	240	""	2500	0	0													""				1	2	""			""					1	6	""									""	1200	1500	1200	"1 2 11"	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	"None"		0		""	1	0		""										""				"Buy food"	1	2	"1 3 4 5 7"	1	1	1	1	0	1	0	0	"None"	1															5	2	4	1	0	30	60	4	4	2		4	0	""	1	0	0	0	0	0	0	"No"	"No"	2	"Yes"	"No"	"No"	"Uses less charcoal"	"None"	3		30	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	-88				-999	15	9	-99	35	141	0	"97"	0	0	0	0	0	0	1	0	0	"Agreed"	1	1	"To teach people the importance of jikokoa"	1	"uuid:1de791f1-8e76-4b3f-b181-91d9f8a52fcc"	1906141438	"uuid:1de791f1-8e76-4b3f-b181-91d9f8a52fcc"
"Jun 18, 2019 2:57:50 PM"	"Jun 18, 2019"	"14:dd:a9:46:e4:16"	3266	"33dz921"	"33dz921"	1810	2503	0	2	2	1		0	200	500	300	1500	""	1600	0	0					0	0	1	0	0	0	0	0	""	500	4500	3000			""			""					1	6	""									"In six months time"				""																""				""				""										""				""			""									""																				0	60	240	1	1	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	8	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	0	400	3000	7800	4500	6	15.75	8			0	"97"	0	0	0	0	0	0	1	0	0	"The respondents responds only to be told they did not answer the question"	1	1	"Economic aid through jikokoa"	1	"uuid:e053f514-4d47-4159-8087-efd4c2ca1355"	1906141438	"uuid:e053f514-4d47-4159-8087-efd4c2ca1355"
"Jun 18, 2019 3:00:00 PM"	"Jun 18, 2019"	"14:dd:a9:46:e4:16"	3346	"zbc2d2d"	"zbc2d2d"	3500	2547	1	1	1	1		0	0	160	0	480	""	3700	0	0													""				1	1	""			""					1	4	""									""	1600	3000	1800	"12"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Top up on children's school fees"		0		""	0			""										""	1			"Household items"	1	2	"1 5 7"	1	0	0	1	0	1	0	0	"The price"	1															5	2	4	1	0	60	120	5	4	4		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes it's sweeter"	"Yes less time is used"	"Very fast cooking"	"The model, and faster cooking"	"None"	3		20	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	5	0	0	0	0	0	0	0	0	0	0	0	0	1	"1 3"	1	0	1	0	0	0	5000	3000		1000	13	13	1	216	866	1	""										""			"Information on charcoal usage and importance of jikokoa"	1	"uuid:5e7a79c2-18f0-4162-98fb-95028e5f4b73"	1906141438	"uuid:5e7a79c2-18f0-4162-98fb-95028e5f4b73"
